LinkID,통과시간,연장
1019975,0.007433697114802211,0.18600000000000005
1019976,0.001266561715357038,0.032
1019977,0.0004091220616221561,0.027000000000000003
1019978,0.0004972749058768388,0.027000000000000003
1019979,0.0004558464372167578,0.03
1019980,0.0004548793975574027,0.03
1019981,0.00131207265244134,0.056
1019982,0.0006646416889746822,0.024
1019983,0.018697098679166364,0.625
1019984,0.003247119304551815,0.081
1019985,0.011764769631838,0.189
1019986,0.00563372372213288,0.375
1019987,0.005117147783653967,0.375
1019988,0.00810155566336357,0.17800000000000002
1019989,0.0037339259090627226,0.097
1019990,0.004083884095030519,0.097
1019991,0.009965120920612722,0.264
1019992,0.004659896246235005,0.287
1019993,0.006532980942414337,0.226
1019994,0.008066129464673019,0.174
1019995,0.0021488438959413095,0.205
1019996,0.0006120329380028563,0.023
1019997,0.001166404802922899,0.047
1019998,0.0009624500208340458,0.047
1019999,0.015006840296803341,0.464
1020000,0.0059224476034859825,0.4970000000000001
1020001,0.0018290091969461531,0.133
1020002,0.016012276935151705,0.439
1020003,0.00905174118356106,0.439
1020004,0.01692329592636655,0.518
1020005,0.018563080521188657,0.518
1020006,0.013870085535928656,0.513
1020007,0.012512762603182037,0.513
1020008,0.011866440294815934,0.537
1020009,0.01937738870877147,0.537
1020010,0.01042828246782843,0.35600000000000004
1020011,0.017266294361105557,0.35600000000000004
1020012,0.01729939238951153,0.525
1020013,0.01796548793309688,0.525
1020014,0.013771601359939399,0.34600000000000003
1020015,0.008465067972504965,0.34600000000000003
1020016,0.03252030137079939,1.486
1020017,0.03430943179240104,1.486
1020018,0.0024279327927070144,0.068
1020019,0.0023047131506661617,0.068
1020020,0.004952999704899868,0.15
1020021,0.012628972236824496,0.424
1020022,0.01357551241537301,0.424
1020023,0.0032236198798158717,0.293
1020024,0.02909560144848624,2.539
1020025,0.006556818626811732,0.282
1020026,0.017010404400797596,0.282
1020027,0.023574686557450108,0.982
1020028,0.022826893164464894,0.982
1020029,0.024551543881941303,0.611
1020030,0.031206407069774105,0.611
1020031,0.007902238309485495,0.2
1020032,0.008140016496993847,0.328
1020033,0.0062881175022197686,0.434
1020034,0.0033923347052164524,0.306
1020035,0.01280880821227617,0.7240000000000001
1020036,0.0027914084502766246,0.245
1020037,0.0008580536132504938,0.059
1020038,0.04086465009113926,3.708
1020039,0.00586454855421304,0.399
1020040,0.012148855379456862,0.7929999999999999
1020041,0.012929162838401672,1.197
1020042,0.0010108203415828884,0.08
1020043,0.006710958660042657,0.529
1020044,0.011046092175703006,0.244
1020045,0.00855871049631091,0.267
1020046,0.009492388553887112,0.672
1020047,0.010277256726151523,0.672
1020048,0.007998365417489616,0.267
1020049,0.0006501168426048137,0.034
1020050,0.0021028223883989418,0.066
1020051,0.005587556887651914,0.27
1020052,0.001146667874666046,0.033
1020053,0.001908026359283826,0.061
1020054,0.005785017440651149,0.284
1020055,0.001442069526522384,0.069
1020056,0.0009381418623874362,0.031
1020057,0.0007255708425395603,0.031
1020058,0.0019428837163118651,0.064
1020059,0.008499978974614898,0.219
1020060,0.03959122768736198,1.704
1020061,0.05012756808330752,4.1960000000000015
1020062,0.013930907340440809,0.65
1020063,0.013474280928541412,0.65
1020064,0.02434478261917012,0.841
1020065,0.026758874461853925,0.841
1020066,0.005374473005753153,0.17800000000000002
1020067,0.004960404033861091,0.17800000000000002
1020068,0.010643607574485809,0.519
1020069,0.016384595906101862,0.519
1020070,0.018990592070520458,1.59
1020071,0.018921797422101448,1.59
1020072,0.0006386268157985379,0.051
1020073,0.001887748098802025,0.172
1020074,0.001898895496806882,0.172
1020075,0.006903239694900313,0.624
1020076,0.00234348551293821,0.187
1020077,0.005316475203368578,0.482
1020078,0.004950019159465277,0.482
1020079,0.004804074884508985,0.303
1020080,0.010760931552849443,0.823
1020081,0.006688009084063447,0.579
1020082,0.000877165124591465,0.07200000000000001
1020083,0.00801713041117051,0.728
1020084,0.000541601852931208,0.04
1020085,0.008639432209988723,0.775
1020086,0.012467994861451386,0.7070000000000001
1020087,0.0039028867614418292,0.36
1020088,0.004612757281652725,0.425
1020089,0.004427205424604043,0.425
1020090,,0.562
1020091,0.0040253439376747744,0.312
1020092,0.009193299108547732,0.289
1020093,0.011083840054445161,0.349
1020094,0.010854894257132682,1.061
1020095,0.011057558790994496,1.061
1020096,0.006119556148289041,0.377
1020097,0.0035677145890015147,0.14800000000000002
1020098,0.003377518476435016,0.14800000000000002
1020099,0.004386662522899206,0.29600000000000004
1020100,0.005009094367364633,0.338
1020101,0.0010062585917949623,0.044
1020102,0.000548868322797252,0.024
1020103,0.001257823239743703,0.055
1020104,0.007118322362464728,0.6409999999999999
1020105,0.013323319571321155,1.238
1020106,0.0016320502855348884,0.145
1020107,0.0017129552013172673,0.147
1020108,0.00823639195684905,0.73
1020109,0.008850552986685526,0.73
1020110,0.002285058747753386,0.078
1020111,0.0014478471715710787,0.039
1020112,0.0011425293738766933,0.039
1020113,0.012178456213363446,0.799
1020114,0.0008440767101088333,0.052000000000000005
1020115,0.0012367424837342726,0.078
1020116,0.007967161529228366,0.5329999999999999
1020117,0.0008014482152023531,0.053
1020118,0.0009934342966174282,0.077
1020119,0.00974785427496632,0.911
1020120,0.0018111011900738905,0.073
1020121,0.0024421397472046153,0.073
1020122,0.01410690017635112,0.426
1020123,0.009721242299122173,0.913
1020124,0.013120610254001663,1.212
1020125,0.0023225496688230396,0.068
1020126,0.002192828795562709,0.068
1020127,0.00043382830946717463,0.019
1020128,0.0005674961545950439,0.019
1020129,0.010225130568292232,0.413
1020130,0.010868596091707755,0.413
1020131,0.02608551130518199,0.883
1020132,0.0011794898261468594,0.078
1020133,0.0002774629672115524,0.018000000000000002
1020134,0.0002633818029034087,0.018000000000000002
1020135,0.004325876705986489,0.394
1020136,0.0033578637848845315,0.229
1020137,0.003538655725502259,0.229
1020138,0.00180149730524309,0.15
1020139,0.0016529763969583915,0.15
1020140,0.0025798117826904676,0.234
1020141,0.0028102671088892335,0.234
1020142,0.0033435561237749566,0.274
1020143,0.008844810560598222,0.595
1020144,0.005803934527592621,0.481
1020145,0.017856919423425432,0.624
1020146,,0.624
1020147,0.0006174768631469086,0.027000000000000003
1020148,0.000922818526438258,0.031
1020149,0.0007089549169464508,0.031
1020150,0.0009259147785498083,0.031
1020151,0.0005717378362471376,0.025
1020152,0.0021153146105287847,0.075
1020153,0.0012053089827707818,0.05
1020154,0.009404237206928432,0.55
1020155,0.0065375751295961,0.229
1020156,0.000790581564332166,0.016
1020157,0.0013256792319952734,0.024
1020158,,0.035
1020159,0.011117553248421085,0.225
1020160,0.0035141635421191537,0.272
1020161,0.0027986797301681092,0.215
1020162,0.036274333072957424,1.894
1020163,0.0795928625742523,3.766
1020164,0.0902698196232039,3.766
1020165,0.004631737222017738,0.29600000000000004
1020166,0.01210825938847837,0.715
1020167,0.0031354334107825737,0.29600000000000004
1020168,0.010593826806558538,0.603
1020169,0.0036724576185956865,0.365
1020170,0.00444358635519199,0.287
1020171,0.06291377470046894,6.266
1020172,0.004338838453311995,0.181
1020173,0.010667010208027834,0.181
1020174,0.016198707512720848,0.889
1020175,0.016396734443790625,0.889
1020176,0.012523441381053175,0.706
1020177,0.013283853138180743,0.706
1020178,0.0024040290686429292,0.102
1020179,0.002417605617778032,0.102
1020180,0.003166859643497911,0.138
1020181,0.021852209537266187,0.915
1020182,0.016830084418192587,1.12
1020183,0.0052590141221241175,0.138
1020184,0.08116498331443314,7.198
1020185,0.009213273936970013,0.5429999999999999
1020186,0.03046364371204889,2.9610000000000003
1020187,0.0015081343878276796,0.155
1020188,0.013013194795446981,1.266
1020189,0.012921121557215382,0.763
1020190,0.018144227308876885,0.767
1020191,0.09007061455188833,2.211
1020192,0.021983575700237377,0.963
1020193,0.02589767169176238,1.193
1020194,0.01501188614546429,0.7440000000000001
1020195,0.009300589853067193,0.182
1020196,0.010463509613643594,0.182
1020197,0.04629747099197764,3.42
1020198,0.0009015851226077431,0.036000000000000004
1020199,0.0010938720497796618,0.036000000000000004
1020200,0.0014362980244514625,0.065
1020201,0.08412208880755379,7.894
1020202,0.03136337812138643,2.9530000000000003
1020203,0.0043722453313575025,0.438
1020204,0.005519881217275101,0.329
1020205,0.0051390513297812895,0.315
1020206,0.01116452619485939,0.635
1020207,0.0030067434971227146,0.287
1020208,0.012835985042558968,0.65
1020209,0.003322984961934527,0.189
1020210,0.004127327597111474,0.246
1020211,0.007344613304790974,0.239
1020212,0.004017347378304468,0.239
1020213,0.01780071495240348,1.0590000000000002
1020214,0.001075570986057256,0.035
1020215,0.02340679684002473,1.796
1020216,0.03162847038184993,1.796
1020217,,0.037000000000000005
1020218,0.003968318388483621,0.068
1020219,0.009153122857519642,0.4
1020220,0.033914419452996586,1.476
1020221,0.02760018141041412,1.476
1020222,0.020655367576362202,0.517
1020223,0.0189156430892111,0.517
1020224,0.015472209474312616,0.493
1020225,0.028374574445011735,1.376
1020226,0.006104627164132646,0.257
1020227,0.05576900577416928,1.47
1020228,0.02427683687805284,1.206
1020229,0.03412849921176541,1.206
1020230,0.04589489701930603,2.246
1020231,0.061976273897456594,2.246
1020232,0.00922171823942383,0.471
1020233,0.02570170557906961,0.609
1020234,0.010394738393596524,0.433
1020235,0.026885152491432383,0.773
1020236,0.026495957604547447,0.773
1020237,0.008318071506215191,0.35
1020238,0.023365617666649106,0.35
1020239,0.010150551619477411,0.312
1020240,0.0034634799497469653,0.14400000000000002
1020241,0.002656918885749493,0.097
1020242,0.033368258772121046,2.057
1020243,0.03707194452575907,2.057
1020244,0.12627281476282515,4.562
1020245,0.1169843970863079,4.562
1020246,0.09323044214987486,3.767
1020247,0.09413154967589116,3.767
1020248,0.0698938668089483,3.197
1020249,0.0763125354028108,3.641
1020250,0.11255152685090392,3.641
1020251,0.06964931781692502,3.197
1020252,0.013101971832192697,0.607
1020253,0.0076830741566263384,0.434
1020254,0.014668287008811818,0.429
1020255,0.011129661895041916,0.429
1020256,0.008262880125184661,0.431
1020257,0.014406741286462878,0.529
1020258,0.012994627150474013,0.484
1020259,0.014481454697398406,0.526
1020260,0.012585779546090754,0.433
1020261,0.00953785616213203,0.433
1020262,0.017470678421870105,0.457
1020263,0.011112115572293371,0.457
1020264,0.006280188609575542,0.309
1020265,0.006100863774658976,0.312
1020266,0.012103255332133314,0.501
1020267,0.01252420569971211,0.501
1020268,0.007295947507259501,0.331
1020269,0.009996565385977447,0.331
1020270,0.01199005077958432,0.736
1020271,0.011808197906101107,0.736
1020272,0.034079450628640436,1.778
1020273,0.031278104704691126,1.778
1020274,0.007858550042265215,0.335
1020275,0.00038124344284971737,0.018000000000000002
1020276,0.009242367344257724,0.35
1020277,0.013940045321755006,1.053
1020278,0.020818231493970468,1.053
1020279,0.03196770290593362,2.391
1020280,0.06976376337612229,2.391
1020281,0.009600866187857209,0.433
1020282,0.00682248662852277,0.414
1020283,0.014731513176233148,0.414
1020284,0.020741108861407162,1.35
1020285,0.005110438904093139,0.319
1020286,0.014149985329835567,0.826
1020287,0.011328550080954434,0.826
1020288,0.019418557099760463,0.759
1020289,0.024003987779199005,0.759
1020290,0.007027490695680455,0.362
1020291,0.009293393440447294,0.362
1020292,0.0015105219221106855,0.034
1020293,0.001284767886068117,0.034
1020294,0.0016068038215897315,0.048
1020295,0.018008849009511947,0.534
1020296,0.0068687194721418834,0.536
1020297,0.0005771063006325565,0.05
1020298,0.0007282006426477191,0.05
1020299,0.011362603202340192,0.4320000000000001
1020300,0.000603614731938109,0.038
1020301,0.0013942053514762304,0.053
1020302,0.006909800220870458,0.435
1020303,0.0017797739897825906,0.035
1020304,0.0022948622357213304,0.046
1020305,0.004990968184279576,0.269
1020306,0.013933087805726566,0.274
1020307,0.002141300560762443,0.136
1020308,0.0019421789408676517,0.047
1020309,0.0007809029321873822,0.032
1020310,0.0012982936324025523,0.032
1020311,0.0005292913198242802,0.035
1020312,0.008051424766076053,0.301
1020313,0.0011232872098700967,0.034
1020314,0.0014869871755915118,0.042
1020315,0.0012237586446302816,0.051
1020316,0.008235498138841408,0.34600000000000003
1020317,0.010262082603772427,0.311
1020318,0.009781360094647345,0.313
1020319,0.021304723983038516,1.378
1020320,0.023436383010060464,1.378
1020321,0.0004213196126673126,0.03
1020322,0.0009826734031093327,0.038
1020323,0.0009640822686589887,0.046
1020324,0.007662281277562234,0.318
1020325,0.0026780762386547923,0.13
1020326,0.0007680565686321045,0.044
1020327,0.0024821541547391125,0.123
1020328,0.000988825638879809,0.049
1020329,0.0008252497309729246,0.033
1020330,0.0009586164948520996,0.033
1020331,0.0010330234096542663,0.043
1020332,0.005920362551553192,0.207
1020333,0.004371745882041868,0.207
1020334,0.0008560241748261561,0.044
1020335,0.0012282085999802896,0.033
1020336,0.0018165277679273615,0.033
1020337,0.0078033331143710135,0.231
1020338,0.007808337365913356,0.231
1020339,0.0011434681140149788,0.048
1020340,0.0009453132006731545,0.047
1020341,,0.046
1020342,0.006300862778011555,0.34700000000000003
1020343,0.012537006233906552,0.398
1020344,0.007036301675620892,0.398
1020345,0.007483572892577552,0.35100000000000003
1020346,0.001042800855835993,0.039
1020347,0.004430409367472498,0.251
1020348,0.0023041697058963136,0.132
1020349,0.0007536075290141776,0.036000000000000004
1020350,0.0005474055248102757,0.032
1020351,0.004184965012974173,0.252
1020352,0.0029682655656883957,0.197
1020353,0.011759100284765945,0.688
1020354,0.008866608297387397,0.688
1020355,0.003458072233592088,0.111
1020356,0.008733204075047877,0.111
1020357,0.0024698783216232003,0.068
1020358,0.006066004196725149,0.353
1020359,0.0008462934972720505,0.036000000000000004
1020360,0.0007879805495901021,0.036000000000000004
1020361,0.0006374569722645141,0.028
1020362,0.0008771286082226296,0.038
1020363,0.0006837521141216882,0.035
1020364,0.006386270222239804,0.297
1020365,0.004803088807990777,0.293
1020366,0.011935633926148775,0.338
1020367,0.013639427099244407,0.383
1020368,0.051169270843150344,2.772
1020369,0.055509480039665604,2.158
1020370,0.007979138667141429,0.191
1020371,0.010457949344158671,0.191
1020372,0.01573686261293679,0.312
1020373,0.007242348273839755,0.312
1020374,0.08282337561875344,3.297
1020375,0.07841756821838526,3.297
1020376,0.008581229815696999,0.302
1020377,0.009566343480728347,0.302
1020378,0.0033655849044230525,0.131
1020379,0.0040935744635845345,0.131
1020380,0.06657788209273185,2.853
1020381,0.11139901955282347,2.853
1020382,0.0027278511415703456,0.081
1020383,0.0010324805172696118,0.041
1020384,0.0009381810842921639,0.041
1020385,0.06267589918549951,2.727
1020386,0.0633421761407825,2.727
1020387,0.01701288025855088,0.326
1020388,0.014279414547715853,0.326
1020389,0.016107381344272358,0.965
1020390,0.04213689226350966,2.575
1020391,0.049291755667009565,2.575
1020392,0.06367081340605303,3.124
1020393,0.06630003238562515,3.124
1020394,0.0891701061399531,4.504
1020395,0.0889649296914069,4.504
1020396,0.006181658525024413,0.271
1020397,0.011114695068439952,0.271
1020398,0.0016756245641568893,0.049
1020399,0.0011764677245886743,0.049
1020400,0.002526408939943253,0.102
1020401,0.0025645150016466514,0.102
1020402,0.09040645464311112,3.365
1020403,0.08087815044352159,3.365
1020404,0.010681096425389707,0.328
1020405,0.061191656318247675,2.354
1020406,0.07201066347634635,2.354
1020407,0.07917863602144007,2.888
1020408,0.0694053867361424,2.888
1020409,0.12460662792054866,5.148
1020410,0.10755747495096368,5.148
1020411,0.020581365240332942,0.965
1020412,0.002160859085979198,0.09
1020413,0.002219963630540377,0.09
1020414,0.009065315801086677,0.35200000000000004
1020415,0.014364114078568652,0.7340000000000001
1020416,0.01203689498687232,0.7340000000000001
1020417,,0.046
1020418,0.0009310697138206153,0.055
1020419,0.005433970225560835,0.318
1020420,0.0011656557417662244,0.042
1020421,0.0020208525427633474,0.07200000000000001
1020422,0.0002979487692377934,0.015
1020423,0.006849373198227558,0.35
1020424,0.0008471465352247497,0.039
1020425,0.0004440593301966568,0.016
1020426,0.009876967311201367,0.433
1020427,0.009222852909122902,0.433
1020428,0.008259503259125615,0.28300000000000003
1020429,0.008405741948589111,0.28300000000000003
1020430,0.09191220608256767,4.428
1020431,0.00167784235226578,0.076
1020432,0.0007538902215983321,0.026
1020433,0.008583340875818208,0.142
1020434,0.010986198876599275,0.142
1020435,0.025286332843971804,1.3090000000000002
1020436,0.03350712914955864,1.3090000000000002
1020437,0.0239525885099516,1.236
1020438,0.013499064716745234,0.472
1020439,0.02412826979745761,0.472
1020440,0.02301667024493686,0.993
1020441,0.03385063981102841,0.902
1020442,0.0046327476511287165,0.181
1020443,0.014974711283255563,0.675
1020444,0.016354458766529162,0.645
1020445,0.006958833415580238,0.14
1020446,0.039005240549134776,3.381
1020447,0.0038972339275943207,0.378
1020448,0.004237997362585327,0.21600000000000005
1020449,0.052732796379660746,4.647
1020450,0.00278619085283265,0.233
1020451,0.00967308554301786,0.441
1020452,0.04650020943220451,2.342
1020453,0.046372528836684496,2.342
1020454,0.0041882046513239055,0.241
1020455,0.011500519406585486,0.555
1020456,0.010562896324060975,0.792
1020457,0.012029513906796005,0.792
1020458,0.003643244511912472,0.259
1020459,0.003363054200168387,0.259
1020460,0.0047381387273567,0.405
1020461,0.005206027023120301,0.405
1020462,0.012351363058248525,0.628
1020463,0.008367622241242795,0.439
1020464,0.007967173650739123,0.529
1020465,0.013407685082204562,0.852
1020466,0.0031304580650824802,0.267
1020467,0.003221442299286911,0.267
1020468,0.01889492110576897,1.574
1020469,0.018234170090994872,1.574
1020470,0.04656421487049474,1.169
1020471,0.031702275191149654,1.169
1020472,0.0056430560341386715,0.359
1020473,0.006658118309618596,0.359
1020474,0.003315602221164682,0.298
1020475,0.0033717591499421683,0.298
1020476,0.0037404189545476602,0.165
1020477,0.0009086753699350676,0.037000000000000005
1020478,0.0012137746160809015,0.037000000000000005
1020479,0.011291521892099487,0.359
1020480,0.009736624657901819,0.359
1020481,0.011737869014722105,0.997
1020482,0.006742255512439289,0.5870000000000001
1020483,0.008176188607712697,0.5870000000000001
1020484,0.0030643296315107215,0.22
1020485,0.007460592079627629,0.254
1020486,0.001104408560967102,0.04
1020487,0.0012276211245865697,0.04
1020488,0.0005215452137482261,0.036000000000000004
1020489,0.0038101775337717626,0.263
1020490,0.004348235687853212,0.212
1020491,,0.041
1020492,0.0008022530062861108,0.058
1020493,0.005701898399718188,0.221
1020494,0.04009010814393481,2.9
1020495,0.043501632962367934,2.9
1020496,0.0008126250189631041,0.057
1020497,0.00111380084206499,0.06
1020498,0.017651099644434363,1.5719999999999998
1020499,0.0041636742782693095,0.127
1020500,0.001928408630572111,0.18
1020501,0.0030193152663636202,0.12
1020502,0.003364325165446548,0.2
1020503,0.017322939573950924,0.639
1020504,0.01772308171161191,0.639
1020505,0.03063196841612502,1.77
1020506,0.03369027283350097,1.77
1020507,0.0035003809524761518,0.084
1020508,0.0021709884329827846,0.079
1020509,0.0009550957316247424,0.028
1020510,0.0006174689963627611,0.028
1020511,0.0003960814350161592,0.018000000000000002
1020512,0.00048515421142788384,0.022
1020513,0.0004961047163427738,0.02
1020514,0.0007056788529860127,0.032
1020515,0.0014554626342836515,0.066
1020516,0.0006290182926412637,0.023
1020517,0.0006016696712220783,0.022
1020518,0.000610032431091764,0.018000000000000002
1020519,0.0007949309874759772,0.023
1020520,0.005384981640539494,0.328
1020521,0.011715997257625142,0.512
1020522,0.04331266260473026,3.649
1020523,0.043648343608007775,3.649
1020524,0.04005180196894093,2.138
1020525,0.042228828388054945,2.138
1020526,0.0019263028680882193,0.097
1020527,0.01647432983227142,0.435
1020528,0.0006303923641250637,0.04
1020529,0.0006260814651503127,0.04
1020530,0.0007486664250040191,0.042
1020531,0.0009158150248946568,0.042
1020532,0.000589601287196192,0.033
1020533,0.0006651659231744912,0.033
1020534,0.017379258427089067,0.95
1020535,0.020587280947829332,0.95
1020536,0.06853632930973033,5.537000000000001
1020537,0.0685657159479677,5.537000000000001
1020538,0.05221431199319679,1.893
1020539,0.06215133103896239,1.893
1020540,0.031624737120529316,2.496
1020541,0.03309166832814873,2.496
1020542,0.004179736178349152,0.136
1020543,0.002935273987200627,0.136
1020544,0.02754298521534318,1.927
1020545,0.0241236960043089,1.927
1020546,0.001623918164643882,0.067
1020547,0.001954333725027294,0.11
1020548,0.00254472493808213,0.11
1020549,0.0063500936859377174,0.293
1020550,0.006794462601452778,0.293
1020551,0.009619445179005669,0.527
1020552,0.003907091452357413,0.278
1020553,0.0039892354195826055,0.278
1020554,0.0015355751877853057,0.049
1020555,0.0019340989956229543,0.049
1020556,0.006357357612770911,0.16
1020557,0.004757727352806234,0.16
1020558,0.0011685427666235531,0.062
1020559,0.0005041628515192495,0.02
1020560,0.0005355749619096127,0.02
1020561,0.0009361335723395868,0.049
1020562,0.013348552271265314,1.093
1020563,0.013417790732725816,1.093
1020564,0.006095464720829915,0.324
1020565,0.001748702338672394,0.044
1020566,0.0010500774778651983,0.044
1020567,0.002661830022126749,0.093
1020568,0.0022077550708929803,0.093
1020569,0.0013720211881195906,0.07
1020570,0.002408912933587297,0.07
1020571,0.011980757304864566,0.785
1020572,0.010393268530143631,0.457
1020573,0.010508966784065515,0.457
1020574,0.01475752188411367,0.787
1020575,0.01264809134359017,0.324
1020576,0.019926879332849402,0.324
1020577,0.011161150976359745,0.32299999999999995
1020578,0.011413334461432275,0.32299999999999995
1020579,0.004968809303073123,0.259
1020580,0.006425803622531698,0.259
1020581,0.04623204700366533,3.1
1020582,0.04852721459812619,3.1
1020583,0.010867262772754602,0.565
1020584,0.01353014780574461,0.565
1020585,0.007705440556210794,0.171
1020586,0.004906052634184753,0.171
1020587,0.0067929890269982085,0.38
1020588,0.009652649252640904,0.506
1020589,0.004951028552945798,0.279
1020590,0.0007792087198055723,0.047
1020591,0.0011175810667428594,0.047
1020592,0.003797922209380295,0.165
1020593,0.00273551997378552,0.165
1020594,,0.034
1020595,0.004686311923711682,0.261
1020596,0.013215760935483845,1.339
1020597,0.05752398195496172,5.8660000000000005
1020598,0.09251687158155601,8.624
1020599,0.004656944103358892,0.251
1020600,0.015283044522856294,0.695
1020601,0.012592939927381544,0.695
1020602,0.0009832796481790505,0.055
1020603,0.012334331623418824,0.495
1020604,0.013942419900985015,1.46
1020605,0.003773627067503428,0.087
1020606,0.0020777380663652536,0.078
1020607,0.006337863278326249,0.354
1020608,0.007212476712770078,0.401
1020609,0.004862505188413235,0.274
1020610,0.004904904676732193,0.244
1020611,0.004052988537158339,0.244
1020612,0.0023602766359940046,0.132
1020613,0.0155819891462845,0.5820000000000001
1020614,0.00482874284119263,0.265
1020615,0.012587506989016388,0.339
1020616,0.008018470246068412,0.448
1020617,0.00164665013981762,0.092
1020618,0.0002639277514495585,0.009000000000000001
1020619,0.009908803230629933,0.48
1020620,0.002662720182431074,0.14800000000000002
1020621,0.004786332001851733,0.126
1020622,0.005702357760690559,0.267
1020623,0.0011862548841421183,0.069
1020624,0.0010233676257054311,0.033
1020625,0.010536411682198103,0.59
1020626,0.0029978636491446013,0.14
1020627,0.0037217838477863942,0.208
1020628,0.005853753550603552,0.165
1020629,0.15713684874533235,6.8020000000000005
1020630,0.16639639654895708,6.8020000000000005
1020631,0.018817148560901734,0.514
1020632,0.05607716140684972,3.09
1020633,0.05536247381634754,3.1180000000000003
1020634,0.013863775531944744,0.522
1020635,0.005714644660306287,0.18
1020636,0.005721146639996261,0.562
1020637,0.01613246411663838,0.8390000000000001
1020638,0.0035702877472386886,0.373
1020639,0.012828140298987118,0.6659999999999999
1020640,0.002153558976237781,0.112
1020641,0.010270560763613965,0.5529999999999999
1020642,0.010584053551270525,0.5770000000000001
1020643,0.0005520969546795687,0.045
1020644,0.0006208343697141581,0.033
1020645,0.00639647532432769,0.34
1020646,0.00571252587165634,0.16399999999999998
1020647,0.00030672053037753824,0.025
1020648,0.0004138895798094387,0.022
1020649,0.0036129791719070386,0.115
1020650,0.002813855266731757,0.096
1020651,0.002437535814892084,0.077
1020652,0.0022644118158051214,0.078
1020653,,0.044
1020654,0.002289747881666566,0.078
1020655,0.0010981019736801632,0.035
1020656,0.0011357477388908351,0.039
1020657,0.0022973155206376687,0.07400000000000001
1020658,0.0006406782116820097,0.022
1020659,0.004735712949033769,0.123
1020660,0.003282436156640426,0.123
1020661,0.004838081756578919,0.249
1020662,0.004685235910638191,0.249
1020663,0.004243149178096161,0.159
1020664,0.006121775275580237,0.159
1020665,0.016507786505387423,0.85
1020666,0.0178598020388673,0.85
1020667,0.052791343232775685,1.931
1020668,0.0563494281943053,1.931
1020669,0.006247456153546271,0.242
1020670,0.0728836163466079,3.648
1020671,0.04835792736155584,2.002
1020672,0.04211276243916269,2.013
1020673,0.024491501701292703,0.784
1020674,0.025533141592598407,0.784
1020675,0.06626427985026317,3.142
1020676,0.058846156544329245,2.965
1020677,0.01712081081136842,0.936
1020678,0.017273175794945,0.936
1020679,0.06911100068847406,3.548
1020680,0.0683839324640946,3.548
1020681,0.1344149594158266,5.898
1020682,0.014986080317234567,0.6809999999999999
1020683,0.11826431512163027,4.436
1020684,0.1132419622088634,4.436
1020685,0.014458142717389329,0.5670000000000001
1020686,0.017088518766936442,0.5670000000000001
1020687,0.04445968515501895,1.4409999999999998
1020688,0.04569580890353496,0.897
1020689,0.04304404914083622,1.3019999999999998
1020690,0.015200601328862761,0.968
1020691,0.016124262746530067,0.968
1020692,0.014416441549863948,0.7909999999999999
1020693,0.01579544942703128,0.7909999999999999
1020694,0.014336868295457897,0.407
1020695,0.022416789085387072,0.762
1020696,0.15407483594372956,5.158
1020697,0.13564251525964982,5.158
1020698,0.03794082031070867,1.763
1020699,0.03822648343442461,1.763
1020700,0.01906202899162407,0.884
1020701,0.018607350885204224,0.884
1020702,0.0497323740053211,2.546
1020703,0.04828518780463169,2.546
1020704,0.16492035079151343,8.003
1020705,0.17273950829613044,8.003
1020706,0.17996620781610645,8.946
1020707,0.16747260080243836,8.946
1020708,0.02123886002650688,1.156
1020709,0.02174829371927587,1.156
1020710,0.03757870782944638,2.138
1020711,0.04134728007771564,2.138
1020712,0.0004920714051568216,0.032
1020713,0.0008925434503803228,0.032
1020714,0.007494820069532886,0.515
1020715,0.008806506380911894,0.515
1020716,0.0387430521450422,1.234
1020717,0.03944927724674199,1.234
1020718,0.01157897899288067,0.393
1020719,0.011920096224248583,0.393
1020720,0.009015809855501482,0.55
1020721,0.008749544341850147,0.55
1020722,0.009570614067141289,0.373
1020723,0.010186957027326842,0.373
1020724,0.009522554773250569,0.462
1020725,0.011284862970140364,0.624
1020726,0.011435232969545137,0.624
1020727,0.04009322915178796,1.84
1020728,0.03872125466783447,1.84
1020729,0.05287079309652677,2.164
1020730,0.004292127969379936,0.149
1020731,0.003458900107369777,0.149
1020732,0.0010545775737634063,0.05
1020733,0.0006468015380542912,0.03
1020734,0.000735192132050962,0.038
1020735,0.04919097777415328,2.463
1020736,0.04918355491628072,2.463
1020737,0.0006252414867858146,0.029
1020738,0.0008866578047716808,0.028
1020739,0.0009284148115886152,0.048
1020740,0.0008839621020075312,0.041
1020741,0.0010745095347488934,0.038
1020742,0.0006833735629778028,0.034
1020743,0.03514998500293221,1.884
1020744,0.03467097654448155,1.884
1020745,0.17127660590796795,8.92
1020746,0.16555258065947237,8.92
1020747,0.026407400238954253,1.4509999999999998
1020748,0.02360019197620159,1.501
1020749,0.028124002243766807,1.501
1020750,0.026808435255260533,1.4509999999999998
1020751,0.11109237359793636,5.1610000000000005
1020752,0.1071593948536615,5.1610000000000005
1020753,0.01609302243771006,1.27
1020754,0.09409344827735616,5.9
1020755,0.09911682033719799,5.9
1020756,0.01406342005637206,1.27
1020757,0.02460094174442952,1.384
1020758,0.026903456221679323,1.384
1020759,0.005881518415572948,0.268
1020760,0.004499708226415679,0.401
1020761,0.004184858326337413,0.401
1020762,0.0049874014408062455,0.251
