start,end,총시간,총거리,유출인구,정류장수,평균버스,평균승용차,평균트럭,평균교통량,버스비율,승용차비율,트럭비율,1인가구수,면적당지하철,광역버스,출근급행,총광역급행,광역비율,급행비율,남경제,남비경제,여경제,여비경제,평균속도
1089082,1070036,0.396065559,15.74,226983,1162,324,35765,7840.5,43929.5,0.007375454,0.814145392,0.178479154,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,39.74089552
1089082,1019315,0.775104046,26.793,226983,1162,1257.5,118661,25219,145137.5,0.008664198,0.817576436,0.173759366,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,34.56697219
1089082,1096752,0.535617473,16.304,226983,1162,658.5,47984.5,8883,57526,0.011446998,0.834135869,0.154417133,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,30.43963429
1089083,1070141,0.588935997,13.938,226983,1162,331.5,32866.5,5781.5,38979.5,0.00850447,0.843173976,0.148321554,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,23.66640869
1089083,1096079,0.538081485,15.454,226983,1162,337,35779.5,6724,42840.5,0.007866388,0.835179328,0.156954284,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,28.72055707
1089083,1096752,0.617255095,14.678,226983,1162,518.5,47771,8547,56836.5,0.009122659,0.840498623,0.150378718,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,23.7794716
1089083,1014504,0.47260306,12.465,226983,1162,484.5,45619,8675,54778.5,0.008844711,0.832790237,0.158365052,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,26.37519952
1089083,1014504,0.357284301,10.065,226983,1162,378.5,33511,5993.5,39883,0.009490259,0.840232681,0.15027706,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,28.17084314
1089083,1069525,0.860961004,27.112,226983,1162,1338.5,118302,23446,143086.5,0.009354481,0.826786594,0.163858924,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,31.49039257
1089083,1096113,0.381060993,10.729,226983,1162,433.5,39284.5,6982.5,46700.5,0.009282556,0.841200844,0.1495166,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,28.15559765
1089083,1014490,0.443343926,12.036,226983,1162,436,42299,7693.5,50428.5,0.008645905,0.838791556,0.152562539,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,27.14822352
1089083,1070518,0.674842492,19.051,226983,1162,1374.5,93040,14652,109066.5,0.012602403,0.853057538,0.134340059,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,28.23029111
1089083,1070107,0.246029465,7.55,226983,1162,223,18961.5,3407,22591.5,0.009870969,0.839320098,0.150808933,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,30.68738129
1089084,1018633,0.534838786,14.769,226983,1162,536,50329.5,9078,59943.5,0.008941753,0.839615638,0.151442608,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,27.61392851
1089084,1019378,0.633342924,16.238,226983,1162,616.5,57213,9886,67715.5,0.009104267,0.84490257,0.145993163,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,25.63855912
1089084,1090908,0.513956007,14.079,226983,1162,726.5,64662.5,11518.5,76907.5,0.009446413,0.840782759,0.149770829,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,27.39339517
1089084,1017820,0.440230049,11.646,226983,1162,357.5,32604.5,5677,38639,0.00925231,0.843823598,0.146924092,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,26.45435046
1089084,1096752,0.634373627,14.691,226983,1162,270,24880.5,4258.5,29409,0.009180863,0.846016526,0.144802611,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,23.15827672
1089085,1017714,0.407542492,11.487,226983,1162,445.5,43256,7961,51662.5,0.008623276,0.837280426,0.154096298,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,28.18601796
1089085,1038451,1.085306926,28.143,226983,1162,2695,139343,20342.5,162380.5,0.01659682,0.858126438,0.125276742,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,25.93091348
1089087,1096613,0.643729406,27.653,226983,1162,1461.5,94142.5,21567.5,117171.5,0.01247317,0.803459032,0.184067798,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,42.95749074
1089088,1014558,0.394302606,11.55,226983,1162,272.5,24630,4436.5,29339,0.009287978,0.839496915,0.151215106,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,29.29222334
1089088,1070739,0.539997219,14.645,226983,1162,625.5,62698.5,11437.5,74761.5,0.008366606,0.838646897,0.152986497,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,27.12051004
1089089,1096047,0.247311277,7.538,226983,1162,168.5,17011.5,2930.5,20110.5,0.008378708,0.845901395,0.145719898,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,30.47980703
1089089,1018889,0.450223488,11.945,226983,1162,250,26018.5,4303,30571.5,0.008177551,0.851070441,0.140752008,71647,0,0,0,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256,26.53126796
1089095,1095069,0.232140461,7.819,45069,499,314.5,15286,4729,20329.5,0.01547013,0.751912246,0.232617625,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,33.68219382
1089095,1070239,0.350907997,10.113,45069,499,318.5,15663.5,4778,20760,0.015342004,0.754503854,0.230154143,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,28.81951989
1089095,1095635,0.332612163,10.152,45069,499,340.5,17765,5255,23360.5,0.014575887,0.760471736,0.224952377,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,30.52203476
1089097,1070215,0.197849812,6.885,45069,499,270,13632.5,4173.5,18076,0.014936933,0.754176809,0.230886258,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.79912329
1089097,1041254,0.260996777,9.569,45069,499,164,11414.5,3013.5,14592,0.011239035,0.782243695,0.20651727,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.66328799
1089097,1041286,0.27379031,9.97,45069,499,149,10157.5,2983,13289.5,0.011211859,0.764325219,0.224462922,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.41472921
1089099,1069834,0.41933885,21.694,45069,499,1572.5,80576,15290,97438.5,0.016138385,0.826942122,0.156919493,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,51.73381861
1089099,1089430,0.373708784,29.487,45069,499,1914,79150.5,25800.5,106865,0.017910448,0.740658775,0.241430777,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,78.90368453
1089099,1041048,0.273576189,13.729,45069,499,701,33583,10205,44489,0.015756704,0.754860752,0.229382544,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,50.18346096
1089099,1069398,0.596225768,29.266,45069,499,1181.5,64717.5,16102.5,82001.5,0.014408273,0.789223368,0.196368359,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,49.08543302
1089100,1070215,0.17961615,9.511,45069,499,407,17802.5,5507.5,23717,0.017160686,0.750621917,0.232217397,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,52.95180862
1089100,1070218,0.203373313,10.021,45069,499,412,18287,5548.5,24247.5,0.016991442,0.754180843,0.228827714,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,49.27391825
1089100,1015760,0.814412746,49.888,45069,499,4949,196629.5,52834.5,254413,0.019452622,0.772875207,0.207672171,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,61.25640868
1089100,1038359,0.367183545,17.64,45069,499,904.5,53620.5,13187,67712,0.013358046,0.791890655,0.1947513,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,48.04136852
1089100,1095619,0.29858834,13.868,45069,499,760,41370.5,10977,53107.5,0.014310596,0.778995434,0.20669397,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,46.44521618
1089101,1041461,0.227006934,10.536,45069,499,296.5,15873,3804,19973.5,0.014844669,0.794702981,0.190452349,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,46.41267918
1089106,1096648,0.755157367,32.29,45069,499,2284.5,104153,24525,130962.5,0.017443925,0.795288728,0.187267348,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,42.75929947
1089106,1097864,0.747046682,32.601,45069,499,2984.5,134359,30280.5,167624,0.01780473,0.801549897,0.180645373,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,43.63984311
1089107,1038804,0.419596185,19.619,45069,499,1116.5,52671,14904.5,68692,0.016253712,0.766770512,0.216975776,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,46.75685981
1089107,1095069,0.223656638,8.063,45069,499,342.5,16703.5,5274.5,22320.5,0.015344638,0.748347931,0.23630743,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.05079676
1089107,1041267,0.29110913,9.946,45069,499,354,17737.5,5339,23430.5,0.015108512,0.757026098,0.227865389,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.16588137
1089108,1095623,0.34984266,12.043,45069,499,208.5,14617.5,3401,18227,0.011439074,0.801969606,0.186591321,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.42404651
1089108,1095623,0.375529728,12.828,45069,499,214,14931,3517.5,18662.5,0.011466845,0.800053583,0.188479571,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.15974567
1089109,1096648,0.812601937,27.853,45069,499,1672.5,101923,12563.5,116159,0.014398368,0.877443849,0.108157784,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.27631505
1089109,1038804,0.357147761,20.603,45069,499,1186.5,54110,15196,70492.5,0.016831578,0.76759939,0.215569032,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,57.6876079
1089109,1015760,0.830886109,50.333,45069,499,4953,196921,52890,254764,0.019441522,0.772954578,0.2076039,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,60.57749607
1089109,1039188,0.402126532,21.709,45069,499,1641,71924,19490,93055,0.017634732,0.772919241,0.209446027,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,53.98549529
1089109,1039554,0.440094473,22.54,45069,499,1675.5,74430.5,19692.5,95798.5,0.017489835,0.776948491,0.205561674,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,51.21627601
1089109,1095577,0.359365148,17.234,45069,499,881.5,48864,12833.5,62579,0.014086195,0.780837022,0.205076783,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,47.95679296
1089109,1038359,0.383656908,18.085,45069,499,908.5,53912,13242.5,68063,0.013347928,0.792089682,0.194562391,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,47.13847092
1089111,1038263,0.47124783,19.632,45069,499,1181.5,58522.5,16922.5,76626.5,0.015418948,0.763737088,0.220843964,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,41.65960828
1089111,1038302,0.484943032,20.113,45069,499,1192,59361.5,16992.5,77546,0.015371521,0.765500477,0.219128001,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,41.47497473
1089111,1095067,0.158697099,5.587,45069,499,309.5,14939,4819,20067.5,0.015422948,0.744437523,0.240139529,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.20543246
1089111,1095069,0.212721419,7.686,45069,499,337,16353,5151.5,21841.5,0.015429343,0.748712314,0.235858343,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.13176349
1089111,1095638,0.261042843,9.395,45069,499,351.5,17680.5,5362.5,23394.5,0.015024899,0.755754558,0.229220543,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.9902608
1089111,1041279,0.227209509,8.389,45069,499,358,17524.5,5371,23253.5,0.015395532,0.753628486,0.230975982,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.9218702
1089111,1095632,0.247139185,9.018,45069,499,381,19103,5516.5,25000.5,0.015239695,0.764104718,0.220655587,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.48955952
1089111,1041284,0.257605074,9.418,45069,499,408,20941,5700.5,27049.5,0.015083458,0.774173275,0.210743267,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.55983888
1089111,1090951,0.273770789,10.152,45069,499,441,23093,5900,29434,0.014982673,0.784568866,0.200448461,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,37.08211543
1089111,1070186,0.248438958,8.847,45069,499,159.5,8751.5,2568,11479,0.013894939,0.762392194,0.223712867,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.61035705
1089113,1041288,0.265327164,9.472,45069,499,147.5,10034.5,2940,13122,0.011240665,0.764708124,0.224051212,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.69932252
1089113,1041254,0.293233527,10.191,45069,499,168,11698,3087,14953,0.011235204,0.78231793,0.206446867,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.75387042
1089113,1041286,0.30602706,10.592,45069,499,153,10441,3056.5,13650.5,0.011208381,0.764880407,0.223911212,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.61131836
1089113,1068332,0.207151225,10.243,45069,499,652.5,28781,9075,38508.5,0.016944311,0.747393433,0.235662256,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,49.44696803
1089113,1041284,0.25361861,8.784,45069,499,375.5,19236,5109.5,24721,0.015189515,0.778123862,0.206686623,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.63468237
1089114,1039418,0.475412185,20.136,45069,499,1467.5,78502,13994,93963.5,0.015617766,0.835452064,0.14893017,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,42.35482521
1089114,1095069,0.194703891,6.671,45069,499,256,12510,3824,16590,0.015430983,0.754068716,0.230500301,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.26228395
1089117,1095067,0.147751165,5.187,45069,499,300.5,14389,4632.5,19322,0.01555222,0.744695166,0.239752614,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.10632217
1089117,1095069,0.201775485,7.286,45069,499,328,15803,4965,21096,0.015547971,0.749099355,0.235352673,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.10944114
1089118,1070610,1.221443208,63.045,45069,499,2684,134936.5,37233.5,174854,0.015349949,0.771709541,0.21294051,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,51.61517096
1089118,1095069,0.158115387,5.57,45069,499,255,12419,3794.5,16468.5,0.015484106,0.754106324,0.23040957,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.22743805
1089118,1090951,0.219164757,8.036,45069,499,359,19159,4543,24061,0.014920411,0.796267819,0.18881177,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.66647918
1089119,1038303,0.401982344,12.218,45069,499,354,20690.5,5279.5,26324,0.013447804,0.78599377,0.200558426,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,30.39436976
1089121,1041461,0.116515538,6.204,45069,499,492,21477.5,6847,28816.5,0.017073552,0.745319522,0.237606927,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,53.24611727
1089121,1097863,0.609850556,18.001,45069,499,711,34112,8845,43668,0.016281946,0.781166987,0.202551067,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,29.51706746
1089121,1068332,0.146174069,8.624,45069,499,597,26145,8170.5,34912.5,0.017099893,0.74887218,0.234027927,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,58.9981524
1089121,1069834,0.405118457,18.168,45069,499,1422.5,75425.5,13619,90467,0.015723966,0.833734953,0.150541081,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,44.84614237
1089121,1069850,0.415277557,18.604,45069,499,1452,77370.5,13783,92605.5,0.015679414,0.835484933,0.148835652,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,44.79895358
1089121,1069871,0.59211583,22.822,45069,499,1662,92899.5,14952.5,109514,0.015176142,0.848288803,0.136535055,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,38.54313437
1089121,1039079,0.211159722,12.34,45069,499,877,39236.5,11494.5,51608,0.016993489,0.760279414,0.222727097,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,58.43917525
1089121,1039518,0.287032045,16.249,45069,499,1271.5,59997.5,15238.5,76507.5,0.016619286,0.784204163,0.199176551,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,56.6104039
1089121,1039312,0.302984293,16.622,45069,499,1303,62101.5,15425.5,78830,0.01652924,0.787790181,0.195680578,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,54.86092971
1089121,1039290,0.436135828,20.525,45069,499,1667.5,82063.5,17586,101317,0.016458245,0.809967725,0.17357403,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,47.06102705
1089121,1069921,0.315259631,16.1,45069,499,1010,46207.5,13213.5,60431,0.016713276,0.764632391,0.218654333,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,51.06901873
1089121,1070256,0.39343947,18.056,45069,499,1333.5,60888,16050.5,78272,0.017036744,0.777902698,0.205060558,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,45.89270111
1089121,1039221,0.51974689,23.426,45069,499,2086.5,86686,23685,112457.5,0.018553676,0.770833426,0.210612898,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,45.07193877
1089121,1070956,0.612691104,27.05,45069,499,2453.5,107131.5,27582.5,137167.5,0.01788689,0.781026847,0.201086263,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,44.14949038
1089121,1096646,0.628375887,27.412,45069,499,2459.5,107635,27620,137714.5,0.017859412,0.781580734,0.200559854,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,43.62357081
1089121,1097747,0.54157517,25.908,45069,499,2793.5,108960,30332.5,142086,0.019660628,0.766859508,0.213479864,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,47.83823453
1089121,1017793,0.744400342,32.909,45069,499,3623.5,147555.5,37158.5,188337.5,0.019239397,0.783463198,0.197297405,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,44.20873842
1089121,1070578,0.734387372,35.952,45069,499,3447.5,153964,39937.5,197349,0.017469052,0.780161035,0.202369913,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,48.95509015
1089121,1015667,0.924420674,40.585,45069,499,2033.5,104018.5,28302.5,134354.5,0.015135332,0.774209275,0.210655393,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,43.90317216
1089121,1039864,0.448299857,21.693,45069,499,1699.5,83234.5,23825.5,108759.5,0.015626221,0.765307858,0.219065921,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,48.38948677
1089121,1069487,0.436959391,20.558,45069,499,1916.5,93403.5,26192.5,121512.5,0.01577204,0.768674005,0.215553955,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,47.04785027
1089121,1095581,0.393539218,17.178,45069,499,930,45964,13630.5,60524.5,0.015365678,0.759428,0.225206321,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,43.65003337
1089121,1070610,1.21108562,62.908,45069,499,2678,134529.5,37095,174302.5,0.015364094,0.771816239,0.212819667,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,51.94347861
1089121,1038198,0.608225771,25.01,45069,499,1210.5,97119.5,19703.5,118033.5,0.010255563,0.822813015,0.166931422,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,41.11959932
1089121,1098764,0.660996667,26.222,45069,499,1215.5,97556.5,19733.5,118505.5,0.010256908,0.823223395,0.166519697,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,39.6703967
1089121,1100151,0.084896533,3.177,45069,499,203,9567.5,3045,12815.5,0.015840194,0.746556904,0.237602903,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,37.42202288
1089121,1095067,0.093733479,3.334,45069,499,221.5,10598,3323.5,14143,0.015661458,0.749345966,0.234992576,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.56893477
1089121,1095069,0.147757799,5.433,45069,499,249,12012,3656,15917,0.015643651,0.754664824,0.229691525,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.76963271
1089121,1070195,0.230712562,7.587,45069,499,256,12700.5,3696,16652.5,0.015373067,0.762678277,0.221948656,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,32.88507541
1089121,1095635,0.242176607,7.579,45069,499,268,13582.5,3809,17659.5,0.015175968,0.769132761,0.215691271,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,31.29534307
1089121,1070215,0.174664185,6.226,45069,499,262.5,13333.5,4060,17656,0.014867467,0.755182374,0.229950159,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.64554462
1089121,1070218,0.198421348,6.736,45069,499,267.5,13818,4101,18186.5,0.014708713,0.759794353,0.225496935,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,33.94796008
1089121,1095635,0.248229501,7.766,45069,499,275,14491,4182,18948,0.014513405,0.764777285,0.22070931,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,31.28556424
1089121,1098180,0.18614626,6.702,45069,499,268,13723,4121.5,18112.5,0.014796411,0.757653554,0.227550035,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.00394657
1089121,1070230,0.21027868,7.057,45069,499,260.5,13097,3833,17190.5,0.015153719,0.761874291,0.22297199,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,33.56022589
1089121,1095638,0.196079223,7.142,45069,499,263.5,13339.5,3867,17470,0.015082999,0.763566113,0.221350887,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.42405295
1089121,1041279,0.162245889,6.136,45069,499,270,13183.5,3875.5,17329,0.015580818,0.760776733,0.223642449,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,37.81914006
1089121,1095631,0.213044264,7.052,45069,499,271,13355.5,3888,17514.5,0.015472894,0.76253961,0.221987496,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,33.10110241
1089121,1095632,0.182175565,6.765,45069,499,293,14762,4021,19076,0.015359614,0.773851961,0.210788425,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,37.13450813
1089121,1041281,0.208549838,7.571,45069,499,307,15793.5,4110.5,20211,0.015189748,0.781430904,0.203379348,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,36.30307303
1089121,1041282,0.198562717,7.356,45069,499,324.5,16585,4232,21141.5,0.015348958,0.784476031,0.200175011,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,37.04622958
1089121,1070223,0.258702957,8.657,45069,499,331,17239,4329.5,21899.5,0.0151145,0.787186922,0.197698578,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,33.46308871
1089121,1041284,0.192641454,7.165,45069,499,320,16600,4205,21125,0.015147929,0.785798817,0.199053254,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,37.19344851
1089121,1090951,0.208807169,7.899,45069,499,353,18752,4404.5,23509.5,0.015015207,0.797634999,0.187349795,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,37.82916093
1089121,1041294,0.215798766,8.192,45069,499,414.5,22747.5,4732,27894,0.014859826,0.815497957,0.169642217,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,37.96129214
1089121,1095634,0.23599958,8.195,45069,499,327.5,17175.5,4284,21787,0.0150319,0.788337082,0.196631018,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,34.72463807
1089121,1095629,0.192114606,6.863,45069,499,261,13117,3844,17222,0.015155034,0.761642086,0.22320288,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,35.72346811
1089121,1038303,0.383777812,11.944,45069,499,339,19758.5,4963.5,25061,0.013526994,0.788416264,0.198056742,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,31.12217441
1089121,1039149,0.432766624,13.797,45069,499,397,23717,5339,29453,0.013479102,0.805249041,0.181271857,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,31.88092435
1089121,1041056,0.337376106,10.765,45069,499,318.5,18032,4795.5,23146,0.013760477,0.779054696,0.207184827,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,31.90800951
1089121,1039149,0.427681879,13.484,45069,499,402.5,23180.5,4856.5,28439.5,0.014152851,0.815081137,0.170766012,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,31.5281069
1089123,1039233,0.565827455,24.804,45069,499,2079,87013,23336.5,112428.5,0.018491753,0.773940771,0.207567476,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,43.83668516
1089123,1095601,0.589290977,25.584,45069,499,2104,88822.5,23489,114415.5,0.018389117,0.776315272,0.205295611,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,43.414885
1089123,1070200,0.235793166,7.923,45069,499,224,11621,3327,15172,0.014764039,0.765950435,0.219285526,15721,0.021489202,0,1,1,0,1,0.367520195,0.135081114,0.301145241,0.196253449,33.60148275
