X,Y,OBJECTID,ADM_DR_CD,TOT_OA_CD,SHAPE_LENG,SHAPE_AREA
127.0692597,37.54526825,1,1105053,1105053010001 ,331.67868,6928.7127
127.0718208,37.54341333,2,1105053,1105053010003 ,614.96681,17541.36618
127.0688299,37.54694977,3,1105053,1105053010018 ,426.61527,9555.02826
127.0711789,37.54706368,4,1105053,1105053010005 ,465.14706,11037.53222
127.0730141,37.54691321,5,1105053,1105053010004 ,616.80122,22056.49932
127.0708841,37.54619495,6,1105053,1105053010007 ,681.11158,16213.91774
127.0703459,37.54753548,7,1105053,1105053010006 ,929.24297,25782.48437
127.0716595,37.54558256,8,1105053,1105053010011 ,532.51854,11697.01515
127.0703618,37.5449485,9,1105053,1105053010010 ,420.65009,10534.12331
127.0677542,37.54714189,10,1105053,1105053010013 ,538.3064,12229.12388
127.070204,37.54391709,11,1105053,1105053010012 ,589.19893,8639.91718
127.0699102,37.54592151,12,1105053,1105053010015 ,368.47178,7857.09511
127.0709801,37.54413926,13,1105053,1105053010014 ,503.86078,14436.73984
127.0680283,37.5478846,14,1105053,1105053010017 ,494.04845,12681.27365
127.0684243,37.54610943,15,1105053,1105053010016 ,528.95802,11126.70149
127.0726234,37.5457719,16,1105053,1105053010009 ,669.95165,14554.17675
127.0694245,37.54645345,17,1105053,1105053010008 ,313.24212,5919.7564
127.0720633,37.54475142,18,1105053,1105053010002 ,438.76092,11088.20081
127.0676778,37.54583378,19,1105053,1105053020017 ,369.40148,6886.92015
127.0681773,37.54190635,20,1105053,1105053020014 ,418.0241,8006.2438
127.0667989,37.54615457,21,1105053,1105053020015 ,533.27267,12755.28937
127.0660707,37.54202377,22,1105053,1105053020008 ,663.07816,16983.7957
127.0673848,37.5439139,23,1105053,1105053020009 ,423.6379,9323.98796
127.0659238,37.54295723,24,1105053,1105053020010 ,508.16972,8635.04661
127.0690326,37.54362787,25,1105053,1105053020011 ,491.02857,11761.13086
127.0682808,37.54470479,26,1105053,1105053020012 ,562.18152,10540.52341
127.0650372,37.54306037,27,1105053,1105053020013 ,746.90971,22333.91085
127.0684728,37.54263341,28,1105053,1105053020020 ,319.12461,6189.93576
127.0677373,37.54530329,29,1105053,1105053020019 ,473.57849,9419.23443
127.069781,37.54324824,30,1105053,1105053020018 ,451.49762,11681.50564
127.0665809,37.54501509,31,1105053,1105053020007 ,501.067,11319.79435
127.0691763,37.54200432,32,1105053,1105053020004 ,690.88351,13417.35186
127.0668308,37.54301916,33,1105053,1105053020005 ,387.23824,8931.90401
127.0664272,37.54402079,34,1105053,1105053020002 ,509.72688,9294.55115
127.0705011,37.54189274,35,1105053,1105053020003 ,1117.48106,32191.86505
127.0689505,37.5410347,36,1105053,1105053020001 ,1406.54216,35561.27059
127.0675784,37.54268117,37,1105053,1105053020006 ,419.34966,10124.18197
127.068325,37.54391435,38,1105053,1105053020016 ,541.71339,10862.87314
127.065762,37.54454185,39,1105053,1105053020201 ,384.16673,7481.18622
127.0772297,37.54550265,40,1105053,1105053030006 ,594.08271,16676.51952
127.0744899,37.54608199,41,1105053,1105053030005 ,838.08932,29732.83838
127.0757603,37.5456954,42,1105053,1105053030004 ,672.3663,19605.2635
127.0740404,37.54502451,43,1105053,1105053030003 ,899.63166,16097.12365
127.0718157,37.54046521,44,1105053,1105053030002 ,689.81579,29158.17413
127.0802567,37.54397516,45,1105053,1105053030001 ,1553.77187,77749.81154
127.0764294,37.5417819,46,1105053,1105053030008 ,3293.18482,454928.1068
127.0819702,37.54096931,47,1105053,1105053030007 ,612.21088,20049.98146
127.0772785,37.55718374,48,1105054,1105054010001 ,773.33961,23945.84605
127.0773561,37.55629924,49,1105054,1105054010003 ,522.62932,11610.37149
127.0760218,37.55542371,50,1105054,1105054010002 ,636.97807,17108.00454
127.0729997,37.55480399,51,1105054,1105054020020 ,449.50116,8019.26965
127.0728929,37.55709452,52,1105054,1105054020021 ,978.64005,27302.34809
127.0704931,37.55163035,53,1105054,1105054020008 ,669.77129,10301.94578
127.0748171,37.55613879,54,1105054,1105054020009 ,572.01849,10841.02092
127.0691771,37.55064106,55,1105054,1105054020016 ,686.41347,14928.53918
127.0687342,37.54889236,56,1105054,1105054020017 ,723.31321,22505.45218
127.0704463,37.55250655,57,1105054,1105054020014 ,889.82754,15905.41835
127.0725634,37.55526555,58,1105054,1105054020015 ,455.92901,8886.8789
127.0696598,37.55038575,59,1105054,1105054020012 ,684.78105,9155.86932
127.0719122,37.55401502,60,1105054,1105054020013 ,796.09858,11891.00672
127.0713137,37.55221669,61,1105054,1105054020010 ,696.491,10506.62253
127.0743689,37.558426,62,1105054,1105054020011 ,808.59158,23995.69521
127.074907,37.55523351,63,1105054,1105054020022 ,609.63726,13553.79444
127.0734366,37.55388257,64,1105054,1105054020018 ,851.1736,19111.06353
127.0757666,37.5569079,65,1105054,1105054020019 ,550.1738,12023.7968
127.0699994,37.54918646,66,1105054,1105054020006 ,461.24335,8805.3507
127.0703565,37.5500518,67,1105054,1105054020007 ,572.02912,13620.26654
127.0718339,37.55503651,68,1105054,1105054020004 ,695.76005,13704.04712
127.0738759,37.5546788,69,1105054,1105054020005 ,424.745,6543.1604
127.073877,37.55557881,70,1105054,1105054020002 ,521.81414,10311.45853
127.0711811,37.55354358,71,1105054,1105054020003 ,469.17493,10865.91483
127.0745504,37.55708705,72,1105054,1105054020024 ,459.13338,9500.49402
127.0737129,37.55667993,73,1105054,1105054020001 ,595.32604,10453.88139
127.0757588,37.55786799,74,1105054,1105054020023 ,720.83847,19801.04597
127.070113,37.54844511,75,1105054,1105054020101 ,374.40526,7178.68469
127.0761352,37.55327446,76,1105054,1105054030007 ,598.72582,16262.03981
127.0766083,37.55404493,77,1105054,1105054030006 ,569.02098,12163.14673
127.074842,37.55288672,78,1105054,1105054030005 ,684.67942,13066.30962
127.0725234,37.54814131,79,1105054,1105054030004 ,1302.42809,33261.62254
127.0721304,37.55210842,80,1105054,1105054030003 ,767.46375,24950.35223
127.0780106,37.55527529,81,1105054,1105054030002 ,799.82418,20992.32303
127.074286,37.55059706,82,1105054,1105054030001 ,1837.82514,111974.6788
127.0761432,37.55215093,83,1105054,1105054030009 ,752.74416,22137.3203
127.0718147,37.5498765,84,1105054,1105054030008 ,911.50807,37080.77376
127.0758719,37.55437376,85,1105054,1105054030013 ,524.88777,8503.19396
127.0748711,37.55373315,86,1105054,1105054030012 ,390.68163,8829.97703
127.0726824,37.54896228,87,1105054,1105054030011 ,514.51179,8933.77471
127.0779623,37.55605456,88,1105054,1105054030010 ,910.47542,19360.15521
127.0726155,37.55095269,89,1105054,1105054030402 ,357.35015,7177.06904
127.0726962,37.55171132,90,1105054,1105054030401 ,299.99344,4928.8623
127.0799323,37.56427101,91,1105055,1105055010011 ,638.09744,15967.87212
127.0781798,37.56120785,92,1105055,1105055010010 ,571.63266,12996.01071
127.0756826,37.56127866,93,1105055,1105055010013 ,559.78436,13172.48881
127.0764577,37.56283346,94,1105055,1105055010012 ,889.82432,19053.02026
127.0748498,37.56270001,95,1105055,1105055010015 ,2290.25871,152708.6237
127.0787906,37.56507958,96,1105055,1105055010014 ,456.09789,9429.12562
127.0793658,37.56476196,97,1105055,1105055010017 ,522.17285,10264.08216
127.0771658,37.56154113,98,1105055,1105055010016 ,551.68699,8708.3759
127.0768688,37.56401889,99,1105055,1105055010009 ,581.65286,15531.6557
127.0784687,37.56397127,100,1105055,1105055010008 ,450.94625,11250.09669
127.0765891,37.56204609,101,1105055,1105055010018 ,449.00298,10813.74113
127.0778794,37.56189187,102,1105055,1105055010001 ,508.4164,11650.67353
127.0789019,37.56281105,103,1105055,1105055010003 ,559.53253,15206.35858
127.0756529,37.55939194,104,1105055,1105055010002 ,649.66819,17451.02989
127.0778339,37.56534666,105,1105055,1105055010005 ,557.44813,18935.49173
127.0778034,37.56306508,106,1105055,1105055010004 ,561.12385,11005.2532
127.0764601,37.56039267,107,1105055,1105055010007 ,586.42637,16533.80095
127.0770573,37.5592975,108,1105055,1105055010006 ,881.48636,23324.73951
127.0786857,37.55811717,109,1105055,1105055020007 ,821.22724,28289.62911
127.0813798,37.56135758,110,1105055,1105055020004 ,645.90898,16733.43724
127.0785913,37.55952922,111,1105055,1105055020005 ,786.22259,28416.07181
127.0808993,37.56398567,112,1105055,1105055020002 ,703.12979,25692.5885
127.0822965,37.56357885,113,1105055,1105055020003 ,709.40963,24432.49028
127.0803374,37.55948617,114,1105055,1105055020001 ,761.58311,14137.82988
127.0795569,37.55926726,115,1105055,1105055020012 ,427.79411,7769.23768
127.0801787,37.56078023,116,1105055,1105055020010 ,506.92993,9899.62323
127.0792353,37.56098259,117,1105055,1105055020008 ,701.04075,15440.38588
127.0800516,37.56191387,118,1105055,1105055020009 ,514.36799,8969.32323
127.0804342,37.56268182,119,1105055,1105055020011 ,817.54085,17487.77289
127.0809573,37.56198911,120,1105055,1105055020006 ,434.93257,9441.04897
127.0854186,37.5623577,121,1105056,1105056010007 ,634.56284,7911.39595
127.0831525,37.5631213,122,1105056,1105056010006 ,602.62458,15307.72512
127.0840357,37.563275,123,1105056,1105056010010 ,476.17517,9745.22952
127.0865466,37.56114831,124,1105056,1105056010009 ,780.08477,10368.31016
127.0862949,37.56076497,125,1105056,1105056010008 ,529.32177,11707.19832
127.0869586,37.5617389,126,1105056,1105056010011 ,1051.98083,21774.04741
127.0850908,37.56273676,127,1105056,1105056010001 ,428.94314,7206.15888
127.0845767,37.5629682,128,1105056,1105056010003 ,477.22987,9365.23482
127.085339,37.56124126,129,1105056,1105056010002 ,561.34601,11762.60112
127.0860614,37.56254458,130,1105056,1105056010005 ,439.44888,7560.28104
127.0839768,37.56192789,131,1105056,1105056010004 ,534.12705,16492.25809
127.0878943,37.55488884,132,1105056,1105056020019 ,767.73858,24434.92834
127.0843515,37.55714104,133,1105056,1105056020018 ,490.21191,8271.85339
127.0824561,37.56129374,134,1105056,1105056020030 ,611.97757,15174.66233
127.0833984,37.56130547,135,1105056,1105056020008 ,444.14003,10799.98121
127.084024,37.55588622,136,1105056,1105056020009 ,468.77162,12194.90692
127.0852482,37.55912083,137,1105056,1105056020024 ,395.17331,8128.51626
127.0807505,37.55737172,138,1105056,1105056020025 ,859.85934,28085.73959
127.0840125,37.55780762,139,1105056,1105056020022 ,687.05654,21821.53041
127.0854698,37.55779013,140,1105056,1105056020023 ,629.99633,8997.0387
127.0847444,37.56042375,141,1105056,1105056020020 ,480.67568,13064.72295
127.0812768,37.55966876,142,1105056,1105056020021 ,774.10502,18764.06621
127.084353,37.55956317,143,1105056,1105056020028 ,434.98936,10735.53807
127.0870233,37.55561836,144,1105056,1105056020029 ,418.28202,10264.39507
127.0846432,37.55655315,145,1105056,1105056020026 ,556.49195,11649.32747
127.0863908,37.55752108,146,1105056,1105056020027 ,681.8624,9333.45337
127.087004,37.55843546,147,1105056,1105056020006 ,581.88236,13658.85011
127.0821522,37.56000534,148,1105056,1105056020016 ,418.9846,7924.55929
127.0834391,37.55955454,149,1105056,1105056020017 ,654.90767,12187.17333
127.0817747,37.55778852,150,1105056,1105056020014 ,573.68044,12522.15312
127.0828104,37.55659787,151,1105056,1105056020015 ,548.19143,18741.74267
127.0856873,37.55645136,152,1105056,1105056020012 ,709.17611,11907.10866
127.0843645,37.55876583,153,1105056,1105056020013 ,474.56253,7946.70168
127.0815566,37.55867172,154,1105056,1105056020010 ,598.40137,10105.17181
127.0859617,37.55517016,155,1105056,1105056020011 ,836.50025,24695.24793
127.0860362,37.55757189,156,1105056,1105056020007 ,732.38254,9710.1145
127.0825784,37.55909351,157,1105056,1105056020004 ,603.26722,9929.08168
127.08759,37.5572464,158,1105056,1105056020005 ,576.7299,15323.84455
127.0828762,37.55812315,159,1105056,1105056020002 ,592.0689,11657.11873
127.0863665,37.55955476,160,1105056,1105056020003 ,741.36508,20782.81447
127.0869608,37.55690995,161,1105056,1105056020031 ,421.27945,8143.32403
127.0831389,37.56013879,162,1105056,1105056020001 ,622.23429,9449.3609
127.0815099,37.56736659,163,1105057,1105057010015 ,534.09399,14526.74254
127.0808847,37.56595399,164,1105057,1105057010014 ,490.54155,11720.17953
127.0795424,37.56777858,165,1105057,1105057010013 ,519.05065,12341.5631
127.0824444,37.57003775,166,1105057,1105057010012 ,582.5185,12725.04714
127.0813742,37.57099591,167,1105057,1105057010001 ,539.24073,11198.03711
127.0816878,37.56830834,168,1105057,1105057010003 ,501.26585,8554.9197
127.0806211,37.56784079,169,1105057,1105057010002 ,667.61213,11050.52063
127.0805123,37.56956039,170,1105057,1105057010005 ,762.27278,14612.60914
127.0825883,37.57076211,171,1105057,1105057010004 ,930.98231,16359.46077
127.079611,37.56623325,172,1105057,1105057010007 ,764.15886,16476.85507
127.0818049,37.56933567,173,1105057,1105057010006 ,741.17172,16500.46355
127.0802284,37.56667036,174,1105057,1105057010011 ,459.67043,8921.9496
127.0799698,37.5700045,175,1105057,1105057010010 ,952.63046,27266.17561
127.0781612,37.56886897,176,1105057,1105057010009 ,1852.71785,106792.1822
127.0812308,37.56879591,177,1105057,1105057010008 ,535.82621,10539.52596
127.0788654,37.56640224,178,1105057,1105057010201 ,374.79307,6027.32764
127.0783587,37.56680061,179,1105057,1105057010202 ,301.64472,5653.70749
127.0836702,37.56585373,180,1105057,1105057020004 ,597.56167,12369.00048
127.083723,37.57021608,181,1105057,1105057020005 ,627.6937,16893.89292
127.0830139,37.56837734,182,1105057,1105057020002 ,657.57446,13901.32814
127.0824857,37.56499432,183,1105057,1105057020003 ,781.72862,22235.36625
127.0843033,37.56876779,184,1105057,1105057020001 ,868.48726,16524.91422
127.0818911,37.56591548,185,1105057,1105057020012 ,468.99276,12235.33271
127.0856606,37.5701656,186,1105057,1105057020010 ,564.42024,14567.92684
127.0829821,37.56617917,187,1105057,1105057020008 ,491.93883,7630.56286
127.0848359,37.5696972,188,1105057,1105057020009 ,423.74136,10499.17426
127.082558,37.56697325,189,1105057,1105057020011 ,586.91584,14467.40498
127.0845043,37.57071739,190,1105057,1105057020006 ,396.68201,9810.00907
127.0844367,37.56769706,191,1105057,1105057020007 ,965.23203,38186.37103
127.0854501,37.56735182,192,1105057,1105057030003 ,771.94192,18760.7914
127.0852899,37.56530541,193,1105057,1105057030002 ,1278.44971,66763.87779
127.0859478,37.56385288,194,1105057,1105057030001 ,545.21523,14871.45935
127.0870504,37.56777384,195,1105058,1105058010019 ,603.44779,16248.37962
127.0878063,37.56173076,196,1105058,1105058010018 ,429.28805,8954.47089
127.0887349,37.5596762,197,1105058,1105058010001 ,556.39,11999.52816
127.0872662,37.56995599,198,1105058,1105058010003 ,468.87288,8239.46506
127.0886898,37.56706918,199,1105058,1105058010002 ,1319.89042,54439.44235
127.0947636,37.56177937,200,1105058,1105058010005 ,1285.86252,80903.1773
127.0890621,37.56076641,201,1105058,1105058010004 ,471.06783,8986.56044
127.0895923,37.56138675,202,1105058,1105058010007 ,545.26996,10564.20985
127.0880096,37.56025653,203,1105058,1105058010006 ,777.73385,18714.23439
127.0865901,37.57016187,204,1105058,1105058010017 ,515.25079,12704.24065
127.090738,37.56062545,205,1105058,1105058010016 ,802.75572,25299.23217
127.087874,37.57020107,206,1105058,1105058010023 ,459.31718,8140.95325
127.0873357,37.56878603,207,1105058,1105058010021 ,442.21769,9469.19604
127.0871914,37.56439036,208,1105058,1105058010020 ,510.23697,13345.70627
127.0878454,37.56413024,209,1105058,1105058010024 ,591.15665,10130.99707
127.0895457,37.5595389,210,1105058,1105058010022 ,487.22332,9733.42407
127.0882451,37.56898095,211,1105058,1105058010025 ,380.36795,8323.71828
127.0954748,37.5677497,212,1105058,1105058010011 ,5791.25133,802051.8409
127.0872165,37.56618503,213,1105058,1105058010010 ,809.66574,29439.81746
127.0874904,37.5630906,214,1105058,1105058010013 ,410.04496,7366.32223
127.0904027,37.55983841,215,1105058,1105058010012 ,687.06639,10100.3101
127.0899417,37.56441068,216,1105058,1105058010015 ,1801.83153,117890.4348
127.0877637,37.56244305,217,1105058,1105058010014 ,361.26461,7663.4972
127.0928901,37.56023293,218,1105058,1105058010009 ,1039.46303,42754.92675
127.0915158,37.55907063,219,1105058,1105058010008 ,682.73975,17701.15165
127.0864395,37.5688476,220,1105058,1105058010101 ,359.32875,7201.48158
127.0979179,37.55991682,221,1105058,1105058020012 ,1846.06087,87894.7517
127.0944914,37.5570085,222,1105058,1105058020013 ,560.9176,10048.10703
127.0998021,37.56486807,223,1105058,1105058020010 ,3449.74957,405266.0503
127.0945425,37.55902466,224,1105058,1105058020011 ,551.97646,8976.64039
127.0913491,37.55778678,225,1105058,1105058020020 ,490.20551,9107.48702
127.0920616,37.5575322,226,1105058,1105058020006 ,540.57254,11269.16183
127.0902947,37.55771793,227,1105058,1105058020007 ,437.75592,11121.98432
127.0931023,37.55557409,228,1105058,1105058020004 ,603.74021,9530.37079
127.0897499,37.55864602,229,1105058,1105058020005 ,1025.29524,14094.68685
127.0894174,37.55831369,230,1105058,1105058020002 ,479.87021,12727.61438
127.093799,37.55775741,231,1105058,1105058020003 ,561.53306,10404.76171
127.0930024,37.55711352,232,1105058,1105058020001 ,515.22768,7669.25933
127.092533,37.55646144,233,1105058,1105058020019 ,421.96154,8535.32002
127.0914098,37.5566838,234,1105058,1105058020018 ,678.3559,12617.70473
127.0935505,37.55612108,235,1105058,1105058020008 ,479.6931,9433.80652
127.0942514,37.55739663,236,1105058,1105058020009 ,510.81289,6874.69151
127.0950867,37.55878064,237,1105058,1105058020016 ,692.0935,10385.33811
127.0927113,37.55827106,238,1105058,1105058020017 ,595.83318,10759.72379
127.0980192,37.55848327,239,1105058,1105058020014 ,2018.99881,87686.11623
127.0935809,37.55871449,240,1105058,1105058020015 ,506.53289,9310.4469
127.0915153,37.55401456,241,1105058,1105058030007 ,488.44307,10085.0085
127.0895401,37.55330285,242,1105058,1105058030006 ,721.12328,23724.96915
127.0897913,37.55442034,243,1105058,1105058030005 ,408.98536,8455.51542
127.0920109,37.55544655,244,1105058,1105058030004 ,656.04631,14105.21129
127.0900188,37.55684002,245,1105058,1105058030003 ,603.09271,14999.5982
127.092096,37.55464345,246,1105058,1105058030002 ,425.92005,8956.4493
127.090637,37.55350149,247,1105058,1105058030001 ,560.75913,9908.59414
127.0894223,37.55584425,248,1105058,1105058030010 ,430.24831,7375.89057
127.0905488,37.55455855,249,1105058,1105058030011 ,524.04668,10742.61695
127.088562,37.55733558,250,1105058,1105058030012 ,765.57379,23742.02058
127.0900787,37.55589765,251,1105058,1105058030013 ,422.48745,8820.58746
127.0888029,37.55525416,252,1105058,1105058030009 ,697.26125,19418.57967
127.0909822,37.55527146,253,1105058,1105058030008 ,408.79625,10133.33835
127.08106,37.55391326,254,1105059,1105059010021 ,546.62404,12322.5563
127.0861973,37.55403494,255,1105059,1105059010020 ,1520.07065,55311.29862
127.0820251,37.55329337,256,1105059,1105059010019 ,462.53613,11006.04004
127.0837191,37.55374534,257,1105059,1105059010018 ,557.41936,13426.43956
127.079338,37.55436868,258,1105059,1105059010011 ,561.74861,12744.35251
127.0788757,37.55324188,259,1105059,1105059010010 ,462.69931,10333.44345
127.081245,37.55575554,260,1105059,1105059010013 ,994.2521,32094.59003
127.0782399,37.55405713,261,1105059,1105059010012 ,867.14493,21413.1124
127.0825189,37.55289572,262,1105059,1105059010015 ,524.22949,11866.83908
127.0846586,37.55400092,263,1105059,1105059010014 ,446.42778,9989.58004
127.0830214,37.55450041,264,1105059,1105059010017 ,501.10848,10157.07082
127.0796759,37.55593892,265,1105059,1105059010016 ,894.99154,25477.84643
127.0800316,37.55383358,266,1105059,1105059010009 ,602.60391,15069.78711
127.0865946,37.55324683,267,1105059,1105059010008 ,561.98212,13516.77362
127.0815023,37.54904334,268,1105059,1105059010001 ,4239.05643,751215.3084
127.0780093,37.55240415,269,1105059,1105059010003 ,651.9425,20758.37525
127.0869454,37.55230841,270,1105059,1105059010002 ,745.92245,16883.23924
127.0851986,37.55288657,271,1105059,1105059010005 ,557.34689,12988.15456
127.0837575,37.55296954,272,1105059,1105059010004 ,456.50726,11220.94448
127.0805734,37.55290157,273,1105059,1105059010007 ,744.93286,16345.56849
127.0817438,37.55482826,274,1105059,1105059010006 ,504.07586,15914.17851
127.0843896,37.54449515,275,1105060,1105060010001 ,571.26271,17589.46061
127.0832547,37.54171709,276,1105060,1105060010003 ,417.01553,9928.26395
127.0823845,37.54250243,277,1105060,1105060010002 ,410.72784,6609.7327
127.0833093,37.54240246,278,1105060,1105060010005 ,769.9422,16409.53285
127.0831696,37.54330513,279,1105060,1105060010004 ,435.15964,9543.73768
127.0817003,37.54269661,280,1105060,1105060010007 ,393.36221,9076.14451
127.0827893,37.5446689,281,1105060,1105060010006 ,869.19582,18424.85869
127.0821704,37.54364333,282,1105060,1105060010009 ,536.26433,8470.70041
127.0836556,37.54369295,283,1105060,1105060010008 ,659.9049,9979.90695
127.0870367,37.5427183,284,1105060,1105060020012 ,1027.73548,34905.14861
127.0888856,37.53947122,285,1105060,1105060020013 ,565.20262,11599.31606
127.0884651,37.54133507,286,1105060,1105060020010 ,734.58786,9759.1676
127.0889984,37.54339061,287,1105060,1105060020011 ,559.25373,12132.41814
127.0849344,37.5375304,288,1105060,1105060020001 ,905.49632,28764.43595
127.0888329,37.54423121,289,1105060,1105060020018 ,503.66504,14955.62557
127.0872058,37.54043706,290,1105060,1105060020019 ,442.30858,7533.33642
127.0855868,37.53965403,291,1105060,1105060020006 ,559.50602,10964.87618
127.0858226,37.53875471,292,1105060,1105060020007 ,650.0869,12005.67225
127.0894537,37.54109046,293,1105060,1105060020004 ,606.46434,12497.65661
127.0863317,37.54025918,294,1105060,1105060020005 ,491.21696,9549.07328
127.0881177,37.53828161,295,1105060,1105060020002 ,853.98551,24565.64433
127.088174,37.54015839,296,1105060,1105060020003 ,477.5188,10252.31237
127.087335,37.54427782,297,1105060,1105060020022 ,609.14073,17944.35405
127.0878205,37.54180879,298,1105060,1105060020023 ,676.33035,9595.33028
127.0862544,37.5414844,299,1105060,1105060020020 ,486.36483,8792.24915
127.0879315,37.5393384,300,1105060,1105060020021 ,409.47037,8568.96906
127.0884541,37.54260315,301,1105060,1105060020008 ,474.72199,10598.67696
127.0856505,37.54080357,302,1105060,1105060020009 ,434.89921,10306.92676
127.0900295,37.54399829,303,1105060,1105060020016 ,619.96582,15222.21372
127.0895038,37.54233819,304,1105060,1105060020017 ,538.45949,11232.48817
127.0866419,37.53810961,305,1105060,1105060020014 ,706.48002,15877.67043
127.0869969,37.53950983,306,1105060,1105060020015 ,435.8793,8584.37264
127.0881335,37.54100171,307,1105060,1105060020301 ,373.44568,8331.76937
127.0838117,37.53851658,308,1105060,1105060030006 ,634.01195,19733.27475
127.0859084,37.54439373,309,1105060,1105060030005 ,588.62653,21324.07063
127.0846308,37.53865436,310,1105060,1105060030004 ,556.60587,12724.37764
127.0846321,37.54024965,311,1105060,1105060030003 ,424.35524,9546.08699
127.0849635,37.54173942,312,1105060,1105060030002 ,586.2859,14146.38661
127.0856442,37.54275521,313,1105060,1105060030001 ,400.11573,8977.71012
127.0837246,37.54010606,314,1105060,1105060030009 ,418.34185,10407.60978
127.0841857,37.54128332,315,1105060,1105060030008 ,452.95904,11835.3115
127.0851089,37.54319268,316,1105060,1105060030007 ,631.61625,15866.02018
127.0954053,37.55423578,317,1105061,1105061010021 ,735.85801,10943.24244
127.0913507,37.55204111,318,1105061,1105061010020 ,609.52411,12240.79847
127.0938813,37.55074558,319,1105061,1105061010023 ,386.74542,7681.20014
127.0948076,37.55295872,320,1105061,1105061010022 ,374.99562,8430.06329
127.0925416,37.5507441,321,1105061,1105061010025 ,591.97537,11269.21363
127.0926071,37.55202287,322,1105061,1105061010024 ,682.87707,10976.54986
127.0973883,37.55196869,323,1105061,1105061010027 ,1325.88559,62061.98003
127.094511,37.55066304,324,1105061,1105061010026 ,521.56421,10533.40857
127.0915219,37.55269809,325,1105061,1105061010029 ,399.72372,6848.55217
127.0962116,37.55414471,326,1105061,1105061010008 ,552.05813,9587.3499
127.0928346,37.55332551,327,1105061,1105061010019 ,523.7846,8616.73583
127.0966929,37.5492241,328,1105061,1105061010018 ,1754.56533,119889.3408
127.0922551,37.55359797,329,1105061,1105061010016 ,505.39473,9985.32047
127.0937775,37.55222837,330,1105061,1105061010009 ,531.74462,9208.8261
127.0940198,37.55359159,331,1105061,1105061010011 ,613.34154,9036.96181
127.0922417,37.55004544,332,1105061,1105061010010 ,619.58155,10673.48449
127.0908068,37.55121989,333,1105061,1105061010013 ,1022.11078,33211.64032
127.095563,37.55032812,334,1105061,1105061010012 ,467.86388,14148.18289
127.0943035,37.55189715,335,1105061,1105061010015 ,398.82833,9335.66324
127.094212,37.55504575,336,1105061,1105061010014 ,438.43596,7907.0665
127.0927494,37.55122217,337,1105061,1105061010017 ,464.18152,7120.66351
127.0937302,37.55467304,338,1105061,1105061010001 ,927.04862,12691.50195
127.0933586,37.55280035,339,1105061,1105061010003 ,551.84971,11813.39155
127.0962562,37.5531064,340,1105061,1105061010002 ,553.43525,9242.78849
127.0949313,37.55504476,341,1105061,1105061010005 ,920.19532,16302.29052
127.0998227,37.55642205,342,1105061,1105061010004 ,3139.90946,352173.2135
127.096147,37.55360576,343,1105061,1105061010007 ,422.08975,11013.93475
127.0951987,37.55188457,344,1105061,1105061010028 ,519.89509,10162.42161
127.0932839,37.54958948,345,1105061,1105061010006 ,778.73362,19621.72165
127.0881767,37.54848984,346,1105061,1105061020005 ,615.61639,16692.33576
127.0891319,37.55066918,347,1105061,1105061020002 ,853.27673,24419.48105
127.0863427,37.54696219,348,1105061,1105061020003 ,1284.29721,30548.83799
127.088841,37.5496628,349,1105061,1105061020001 ,445.31052,8863.70982
127.0897683,37.54964495,350,1105061,1105061020006 ,641.05353,18335.17992
127.0864533,37.54811611,351,1105061,1105061020007 ,587.01528,12027.31843
127.0869789,37.54875462,352,1105061,1105061020004 ,707.35567,18923.60615
127.0913899,37.54905085,353,1105061,1105061030010 ,946.18593,29014.3502
127.0883396,37.54649097,354,1105061,1105061030011 ,418.22293,9059.17002
127.0904684,37.54845419,355,1105061,1105061030009 ,420.44813,7644.24922
127.0915927,37.54836991,356,1105061,1105061030008 ,482.31486,9015.14837
127.091422,37.54768022,357,1105061,1105061030007 ,703.52282,16849.90663
127.0908574,37.54691201,358,1105061,1105061030006 ,479.08431,7087.72027
127.0935288,37.54614973,359,1105061,1105061030005 ,2878.45763,240353.2553
127.0899321,37.54738547,360,1105061,1105061030004 ,503.84997,10946.02624
127.0890681,37.54787379,361,1105061,1105061030003 ,601.97928,15242.61962
127.0870242,37.54619911,362,1105061,1105061030002 ,846.21668,23525.61893
127.0883005,37.54530825,363,1105061,1105061030001 ,1008.03864,26567.98938
127.0931151,37.5480032,364,1105061,1105061030101 ,534.13127,12765.87702
127.0902085,37.54071467,365,1105062,1105062010016 ,506.13086,13289.87307
127.0900203,37.53882689,366,1105062,1105062010011 ,640.04192,23604.07985
127.0942879,37.54104577,367,1105062,1105062010009 ,1106.86778,29760.07199
127.0916528,37.54393271,368,1105062,1105062010008 ,794.22791,19124.26758
127.093948,37.54162748,369,1105062,1105062010010 ,483.24853,13786.12252
127.090647,37.53990257,370,1105062,1105062010013 ,511.94512,9059.10056
127.0907325,37.54134266,371,1105062,1105062010012 ,465.92754,7425.47084
127.0916887,37.54192599,372,1105062,1105062010015 ,527.08778,12522.62527
127.09198,37.54002176,373,1105062,1105062010014 ,404.49833,8926.65583
127.0914524,37.54075263,374,1105062,1105062010017 ,504.85916,11259.72407
127.0931858,37.5427676,375,1105062,1105062010001 ,547.21128,19075.72975
127.0907837,37.54320192,376,1105062,1105062010003 ,509.64324,10028.71802
127.091933,37.53933022,377,1105062,1105062010002 ,747.91291,20149.64535
