행정구역별,
행정구역별,이용률
　　　종로구,32.84512412
　　　중구,36.25232638
　　　용산구,35.51496622
　　　성동구,39.33622565
　　　광진구,40.31696148
　　　동대문구,35.55974783
　　　중랑구,39.08743291
　　　성북구,38.41979604
　　　강북구,38.55541539
　　　도봉구,39.33721575
　　　노원구,39.32748226
　　　은평구,41.85358998
　　　서대문구,38.3946378
　　　마포구,38.70098813
　　　양천구,32.41830347
　　　강서구,39.88773847
　　　구로구,38.91291895
　　　금천구,32.03027841
　　　영등포구,40.04553923
　　　동작구,40.37807897
　　　관악구,41.84849379
　　　서초구,32.67643401
　　　강남구,30.79141231
　　　송파구,34.10420257
　　　강동구,35.23972018
